"Scan URL","Page Apex Domain"
"https://urlscan.io/result/0198d971-9dbe-708c-b73a-e89338a2d021/","dynatflim.com"
"https://urlscan.io/result/0198c910-7a26-760b-91b8-05246d998763/","glosbalflsexstyipest.com"
"https://urlscan.io/result/0198c61f-33b9-7466-8f04-d1b6c5033d46/","fx-profits.org"
"https://urlscan.io/result/0198c615-65c9-710b-9684-ac9756d9e637/","firstclassglbtdx.com"
"https://urlscan.io/result/0198906f-2ad3-76be-a353-79a1a2455587/","tradexstake.com"
"https://urlscan.io/result/01988bbb-05d0-7063-b6e9-999f3e9f5c37/","tradetokeninvestment.com"
"https://urlscan.io/result/01988648-bb0b-734d-a683-2f4980e98b59/","cclarityltd.com"
"https://urlscan.io/result/01981127-71f4-749a-bb71-cc8a5a92f1ba/","tescofxmarket.com"
"https://urlscan.io/result/0197728f-2443-77ae-bc48-0a8d3cc6d74d/","dex-coinexfxx.com"
"https://urlscan.io/result/0197728d-63a2-7379-8a91-1891afc30221/","quantivatraders.com"
"https://urlscan.io/result/0197728a-0b49-76bb-93d1-85cc2fdbed52/","assetmaxf.com"
"https://urlscan.io/result/01971c9a-4c85-768c-81c2-5cf91a5b0f72/","enyiamatechsolutions.com.ng"
"https://urlscan.io/result/019705ca-a275-75bd-8133-8c6dbdcee1b7/","seanpaulstore.com"
"https://urlscan.io/result/0196fcc4-d691-723c-b344-42435b3429a4/","crypzerkoin.com"
"https://urlscan.io/result/0196612e-2477-716c-a49d-d4bea570f48d/","hmx-tradenet.com"
"https://urlscan.io/result/01964f70-f3ca-72ba-9d1b-88b75071a49f/","pillapventures.com"
"https://urlscan.io/result/0195fc65-6aff-7672-8f02-446ba73d2b75/","globalflextyipest.com"
"https://urlscan.io/result/0195a89b-43e9-7eef-9fb2-721ae7a9d48d/","thefastwaycourierservice.com"
"https://urlscan.io/result/b21c5512-ea79-4da8-9faa-fa39e9b73108/","cryptorelations.net"
"https://urlscan.io/result/55f69c03-220f-4576-b969-3c9c4069f3bb/","dexfitb.net"
"https://urlscan.io/result/226c5f3c-774f-404f-ac12-f19b1bf27aa9/","firstclassglobaltdx.com"
"https://urlscan.io/result/94a825cd-021d-4bba-97eb-8a1a1fe1d9d9/","gaincap-investment.com"
"https://urlscan.io/result/e9dc333a-e48e-4fe1-9a07-2c30818a3c68/","digitaldynamol.com"
"https://urlscan.io/result/6cdb8953-dff7-467e-b115-5c5de07d33cc/","stock-finance.ltd"
"https://urlscan.io/result/2c36466e-707a-42c7-9619-db4cb42519a0/","capsvent.com"
"https://urlscan.io/result/5200dc0c-af09-4a1a-9c70-a05d29a59f15/","trust-ship.org"
"https://urlscan.io/result/703af6ed-8da6-48e0-9fe1-aead5b68d653/","senstock.net"
"https://urlscan.io/result/5c086802-2f63-43be-a92b-042c522b299d/","dexfitb.top"
"https://urlscan.io/result/26761b4b-bedc-46f5-9ff6-db5cc8e889b4/","global-tradecapitals.com"
"https://urlscan.io/result/885d2524-1ea4-4f2f-83f6-b9af0415fdfc/","falconfinc.com"
"https://urlscan.io/result/a9662738-e078-477c-9a79-379f765d848e/","pillptvents.com"
"https://urlscan.io/result/bc746c49-54b5-46c2-bbd7-0f1f67a1b940/","lavishcapsinc.com"
"https://urlscan.io/result/f9e545e8-6730-426e-9a5a-3c0493595198/","alpeakventure.com"
"https://urlscan.io/result/43f37f77-e367-439a-99fb-2f2cf71d59c1/","relientgthinc.com"
"https://urlscan.io/result/a5a8da00-31ed-4a1a-8091-6398f5f70c15/","infinitecryptoprime.live"
"https://urlscan.io/result/6ad841ba-3dc6-45f3-8cfd-862146e79b72/","fx-empire.net"
"https://urlscan.io/result/ba2849b4-bf0d-4e65-8a67-ea5cbcf62502/","smartunlimitedtrade.live"
"https://urlscan.io/result/1460a917-1b45-4fe9-afec-24c4b744c100/","globalmarketzone.com"
"https://urlscan.io/result/ab4932f5-ca06-4174-acf6-55e7b19ac366/","simplexoptionmarket.com"
"https://urlscan.io/result/ff97277f-2435-436e-b9d0-262abc3ec8e3/","forefrecov.com"
"https://urlscan.io/result/3468fdb5-6bb6-4770-9c2c-b06277fbbded/","fcmarket-trading.com"
"https://urlscan.io/result/07bce263-79f6-488d-8004-82fdd1e81c4f/","globalelitefx.com"
"https://urlscan.io/result/d0ef037a-6df8-434b-a1a3-813b16a6d55f/","forexindexoptions.com"
"https://urlscan.io/result/375b08d5-6816-49f9-a93c-01e40e8682ed/","reinvgrowth.com"
"https://urlscan.io/result/be6142be-fb3a-4c91-9a15-42e636c838e8/","thecpfz.org"
"https://urlscan.io/result/0dd5c4ba-7937-4f0f-8113-9423bd70c808/","ultimatetradesnetempire.com"
"https://urlscan.io/result/c7968521-8983-4e07-9d41-c72ed39ceb09/","fx-empire.org"
"https://urlscan.io/result/5ebcf681-e94b-4212-9459-f3815c002ee4/","ultimatetradesnetempire.live"
"https://urlscan.io/result/ba53f70c-7138-44a3-966f-357e107ff671/","blockchainminerglob.com"
"https://urlscan.io/result/79cc5a76-e086-48da-a5d8-c31e8a049eeb/","rendex-trading.com"
"https://urlscan.io/result/043fda78-0574-4057-b604-6d642eea6c18/","tidymunchies.com"
"https://urlscan.io/result/47449234-feae-4f94-8fab-b87e1e1a209b/","capitalfuinvs.com"
"https://urlscan.io/result/e941ba97-be04-4394-9719-14593361489b/","edgportin.com"
"https://urlscan.io/result/8068cbdb-4cc4-42be-8f8f-f868e0780a8f/","gaincapsun.com"
"https://urlscan.io/result/26aeb062-2578-42f2-8cf0-1edba31f1c00/","capselvents.com"
"https://urlscan.io/result/2d6d26ea-a9fa-4410-b1ab-6f8b01484c84/","fxaccessglobal.com"
"https://urlscan.io/result/fb59c3c5-9894-4f6d-8c2b-b0d429e663e5/","globalfinancialearn.com"
"https://urlscan.io/result/d1bd28e4-8b82-452f-90a1-4ef29e7d5d74/","resoinvgroup.com"
"https://urlscan.io/result/39d8517a-e5b8-4237-8ff4-6445a9644052/","tspacex-invest.com"
"https://urlscan.io/result/d58ff946-0ca4-43c2-923f-3f84753ecd34/","nadaxgroups.com"
"https://urlscan.io/result/cfdf2352-6623-4453-b848-bdf3e6ca63ae/","bitquestrading.com"
"https://urlscan.io/result/01273ece-b3d8-4b61-9198-7309c115d7d2/","globalflextyips.com"
"https://urlscan.io/result/2627e2a2-7638-4fd5-b3dc-91b53eb8c8f3/","stock-funds.com"
"https://urlscan.io/result/ea967935-bd0e-41ec-929b-c378ebbf5c49/","music-beat.com"
"https://urlscan.io/result/96d05cf8-fc94-43a9-9bf2-7afd2d56e311/","asmaxsolu.com"
"https://urlscan.io/result/6491cec9-8fc6-48ed-9a7b-a6a626ac420e/","investnow247.com"
"https://urlscan.io/result/1e68e3a2-9abc-4d85-af36-947a2231ccec/","coinwealthempire.com"
"https://urlscan.io/result/2c3b8bf4-436e-499f-9309-3b80e3643260/","swanwealthinvestment.com"
"https://urlscan.io/result/f4db5a2c-c503-458a-9ca0-d4c765e5eb09/","necropinvest.com"
"https://urlscan.io/result/6572a64a-9a88-4d16-961a-ce9fabac471e/","lglobalcm.com"
"https://urlscan.io/result/ac227a75-7a00-457c-9ad3-3019bcd7b7c7/","liftinvest.ltd"
"https://urlscan.io/result/cb4cbadd-e076-44ba-b375-2e159d9b0f49/","premierforextrading.com"
"https://urlscan.io/result/371bfbc5-4421-4208-b73d-b38c2fecfc14/","standardempire.org"
"https://urlscan.io/result/8a0183d6-aee8-4aa5-a9a4-746e69c19f9e/","globalflextyipests.com"
"https://urlscan.io/result/1186dd23-42c1-4d10-ac28-74b62c7156db/","saferlim.com"
"https://urlscan.io/result/50b6bc89-15d8-475d-b53b-62857b9a6355/","ameritinv.com"
"https://urlscan.io/result/ec2d8714-5c5c-494d-ab66-59dfc12f1436/","stockoptions-trade.com"
"https://urlscan.io/result/b7c1bc78-7651-4b09-a8fc-64e3dac75100/","globalflextyipsts.com"
"https://urlscan.io/result/ca04d349-8a6b-4298-a4cb-9fbe37db3d12/","fxfinanceplatform.com.ng"
"https://urlscan.io/result/c5db369a-4244-492f-8aa3-ca66659667ad/","standardoptionsempire.com"
"https://urlscan.io/result/8b788a64-8986-47d2-9299-aad4000c26ac/","global-kryptosphere.com"
"https://urlscan.io/result/4b4bc1e9-c740-4f2c-818a-dd43eca26782/","livepointmarket.com"
"https://urlscan.io/result/dd510afd-47c6-4ac6-bbe8-d732223cfcc5/","cryptorealfx.com"
"https://urlscan.io/result/a2e7b500-a696-4246-adf1-458ade4c5e06/","deriv-trading.com"
"https://urlscan.io/result/e66c163d-3277-40c6-8ea3-776e28f46223/","infinitecryptoprime.com"
"https://urlscan.io/result/cba17abf-f0f2-493f-80ef-caa93283b214/","transglobalkryptosphere.com"
"https://urlscan.io/result/83d9d65c-6256-4f3b-8b70-52a1410a9007/","blockchainminerglobe.com"
"https://urlscan.io/result/6e28a11e-da56-4fad-bb02-e1d89debdd2d/","hm-tradenet.com"
"https://urlscan.io/result/c62116b6-ded1-4a8b-ac14-60cc5339d5b3/","global-exc.com"
"https://urlscan.io/result/caae94fb-234f-48d5-a2d2-5175047f824a/","dynamextrade.com"
"https://urlscan.io/result/2c5bd4ba-1ed4-47d1-ac97-cf5365b097f4/","etoroinvestmenttrade.com"
"https://urlscan.io/result/6a91ebe5-241c-4d07-8424-28e497595456/","global-financialmarket.com"
"https://urlscan.io/result/5735d74d-8243-4865-9179-f4b7bb02496f/","onefoldtrade.com"
"https://urlscan.io/result/f13d64b9-313a-4fb0-bd99-8bae93b025fd/","bitfinexfxtrader.com"
"https://urlscan.io/result/150923d3-b940-488b-a5b2-d0fb552ae183/","swiftminex.online"
